data	data	380176	300320	1.25487e+06	1.49384e+06	485708	319204	230324	204324	281412	172876	351444	132308	139044	123460	473288	647068	384464	457300	527212	565548	142404	524896	480488	586064	404096	448588	225584	151572	224716	190228	29036	23276	443612	272800	475064	558724	263060	307408	580184	497348	831016	930596	625464	650476	255716	458632	636824	768836	462172	658172	849884	752564	532852	507376	511968	154936	168764	56724	743004	814080	371540	419364	550712	500844	298608	226728	109660	136116	155208	189708	1.00763e+06	882008	223240	133052	902292	1.01514e+06	1.05968e+06	983084	270736	401104	1.17644e+06	1.12693e+06	60300	47924	267036	306388	465512	535052	670760	399820	389288	464840	500208	296044	498108	547628	260376	421228	275620	227076	701292	433744	805824	883672	243980	41528	361600	363452	203568	228104	163576	262048	304944	215156	427808	407708	424656	189264	159032	265896	
data	data	AAL2_2001	AAL2_2002	AAL2_2101	AAL2_2102	AAL2_2201	AAL2_2202	AAL2_2301	AAL2_2302	AAL2_2311	AAL2_2312	AAL2_2321	AAL2_2322	AAL2_2331	AAL2_2332	AAL2_2401	AAL2_2402	AAL2_2501	AAL2_2502	AAL2_2601	AAL2_2602	AAL2_2611	AAL2_2612	AAL2_2701	AAL2_2702	AAL2_2801	AAL2_2802	AAL2_2811	AAL2_2812	AAL2_2821	AAL2_2822	AAL2_2831	AAL2_2832	AAL2_3001	AAL2_3002	AAL2_4001	AAL2_4002	AAL2_4011	AAL2_4012	AAL2_4021	AAL2_4022	AAL2_4101	AAL2_4102	AAL2_4111	AAL2_4112	AAL2_4201	AAL2_4202	AAL2_5001	AAL2_5002	AAL2_5011	AAL2_5012	AAL2_5021	AAL2_5022	AAL2_5101	AAL2_5102	AAL2_5201	AAL2_5202	AAL2_5301	AAL2_5302	AAL2_5401	AAL2_5402	AAL2_6001	AAL2_6002	AAL2_6101	AAL2_6102	AAL2_6201	AAL2_6202	AAL2_6211	AAL2_6212	AAL2_6221	AAL2_6222	AAL2_6301	AAL2_6302	AAL2_6401	AAL2_6402	AAL2_7001	AAL2_7002	AAL2_7011	AAL2_7012	AAL2_7021	AAL2_7022	AAL2_7101	AAL2_7102	AAL2_8101	AAL2_8102	AAL2_8111	AAL2_8112	AAL2_8121	AAL2_8122	AAL2_8201	AAL2_8202	AAL2_8211	AAL2_8212	AAL2_8301	AAL2_8302	AAL2_9001	AAL2_9002	AAL2_9011	AAL2_9012	AAL2_9021	AAL2_9022	AAL2_9031	AAL2_9032	AAL2_9041	AAL2_9042	AAL2_9051	AAL2_9052	AAL2_9061	AAL2_9062	AAL2_9071	AAL2_9072	AAL2_9081	AAL2_9082	AAL2_9100	AAL2_9110	AAL2_9120	AAL2_9130	AAL2_9140	AAL2_9150	AAL2_9160	AAL2_9170	
270736	AAL2_7021	6332	160	7478	2934	1106	352	96	102	168	48	608	10	498	24	1760	1062	300	386	1430	1400	78	390	808	440	1118	350	912	96	200	144	10	2	584	48	238	674	48	100	406	304	2742	1184	1198	646	1678	1294	1002	424	586	308	1624	398	1496	286	1644	8	222	2	720	378	5902	102	4076	258	340	2	44	2	14	36	1310	472	1300	58	7432	2960	23616	1908	0	2016	10328	2686	102	0	374	14	1132	792	1640	22	2696	1004	1772	40	410	160	258	130	1028	390	616	192	514	360	118	0	520	210	1132	212	140	46	1234	282	260	88	174	196	384	820	
401104	AAL2_7022	202	5088	1192	12736	342	1964	22	346	244	492	116	674	16	110	414	3664	214	560	602	2088	60	2438	354	2472	240	2860	146	1566	112	792	0	244	176	266	158	266	108	124	698	424	1438	4782	580	4398	548	10248	1306	7104	332	4082	770	4828	630	3956	512	32	84	44	360	2834	100	2056	2296	3526	72	98	4	30	4	126	1720	1982	226	236	2676	15268	2376	19730	2016	0	5438	10746	28	16	22	112	370	6392	440	98	728	9204	544	214	526	528	272	342	884	1718	1126	800	636	1102	156	6	566	500	592	958	128	152	1630	1080	940	236	438	420	450	2014	
1.17644e+06	AAL2_7101	6360	628	19142	8568	2002	2384	74	1332	1218	276	826	200	60	316	15924	4764	2006	1616	2668	3004	252	1752	3224	3468	3222	3276	2216	724	1054	1014	16	52	620	470	832	1286	602	1534	2772	1348	30916	11996	13972	6152	7962	7108	6868	3034	4046	1666	10886	3244	4602	1276	2630	16	228	10	6120	2906	11478	1810	17772	2342	1052	36	0	12	4	264	23762	5730	20528	1574	55660	16860	23040	8790	10328	5438	0	24584	42	20	96	88	5876	4702	5622	254	9834	6022	7142	228	4164	1210	2502	1274	14156	2502	7390	1660	4612	2322	1076	14	5176	1936	5050	2534	1266	600	8824	3728	2964	650	1964	1872	2798	6244	
1.12693e+06	AAL2_7102	810	14338	4490	31214	608	2374	534	238	2016	142	762	88	62	50	5354	26848	880	2376	1098	2678	250	5438	1340	5912	976	5728	598	1538	544	846	12	20	1238	212	584	1168	970	1532	1888	1844	8656	28128	5378	15252	2300	10996	2456	3382	1492	2958	3764	7492	1828	2360	746	18	94	8	2016	7928	660	14472	4222	10400	226	18	2	6	4	110	7842	13230	3558	8930	15798	54536	8910	14652	2686	10746	24584	0	134	8	60	112	1796	6472	1318	532	2032	10936	1616	592	3080	2968	1836	2072	3570	11074	4206	2654	3494	6042	908	34	3798	3820	1968	3780	686	772	12706	9198	3718	1320	3668	3982	4784	9276	
60300	AAL2_8101	494	2	1084	228	614	24	398	4	182	0	494	0	3918	2	32	26	28	32	280	156	0	22	50	22	40	12	8	4	280	4	8	0	3848	0	26	148	10	30	6	4	10	40	10	6	22	10	22	8	30	2	58	8	50	2	1002	0	30	0	28	8	1136	6	1272	4	824	0	286	0	52	0	356	4	2	4	54	170	3198	68	102	28	42	134	0	0	6168	2	1272	18	572	0	92	20	296	0	4	4	2	2	8	2	4	0	4	4	0	0	8	2	2	2	0	2	18	8	2	0	2	2	6	14	
47924	AAL2_8102	0	22	2	190	0	110	2	30	16	54	2	110	0	2182	2	28	2	4	2	52	0	4	0	12	0	60	0	28	0	96	0	14	8	2484	2	4	0	6	0	0	2	6	0	4	0	4	4	12	2	20	0	8	2	34	0	4	0	0	0	6	0	1696	2	4220	0	1540	0	542	0	638	2	4	2	4	22	116	4	1062	0	16	20	8	0	0	0	7998	0	220	4	132	0	16	2	44	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	
267036	AAL2_8111	4228	2	1270	184	920	4	1868	0	320	2	2406	2	8370	0	188	22	116	124	96	122	4	96	392	122	606	12	492	0	1718	2	32	0	9650	0	38	144	8	24	76	14	118	32	348	18	100	10	1730	10	3168	10	2618	20	4988	10	7618	0	1632	0	1986	14	3872	4	4036	6	5878	0	6828	0	1080	0	1214	16	0	2	240	80	4966	26	374	22	96	60	6168	0	0	0	13870	6	23084	2	1864	12	1362	0	18	6	4	6	8	4	22	4	34	6	2	0	16	10	6	0	2	0	24	16	10	0	6	8	14	20	
306388	AAL2_8112	0	376	42	890	14	294	0	1830	4	562	38	1408	0	10102	2	252	8	24	6	340	2	28	10	128	18	202	34	84	0	800	0	70	6	11150	8	6	2	0	20	20	114	200	54	394	4	44	584	5178	14	4840	82	2650	12	5042	10	286	4	296	20	2424	2	9386	18	13034	0	5884	0	9604	0	4990	36	610	2	4	56	366	70	5608	14	112	88	112	2	7998	0	0	4	11508	20	24846	16	6308	22	1306	4	0	2	0	8	16	14	10	2	6	0	0	4	6	2	8	2	2	8	2	14	4	2	4	4	12	
465512	AAL2_8121	1248	58	2848	1100	1276	174	2126	52	1780	22	7544	10	3084	10	1104	468	3850	1600	346	504	228	828	5402	1448	5586	468	1322	80	11916	38	216	2	15420	24	998	722	284	206	998	384	9598	1164	13282	668	14810	560	2752	274	3008	226	4768	248	4898	194	5732	2	1840	4	3212	254	1202	70	1860	166	1198	2	166	0	78	36	2288	482	56	66	6296	1940	10502	768	1132	370	5876	1796	1272	0	13870	4	0	314	12174	26	18632	422	1798	30	340	162	106	106	294	116	732	186	408	242	94	4	166	88	168	72	62	42	286	150	248	56	94	66	94	214	
535052	AAL2_8122	94	204	478	4618	110	960	16	934	174	538	136	5134	12	2078	120	498	436	4406	150	500	94	3164	744	9846	326	8920	182	2044	104	13044	10	198	80	12028	230	426	78	190	330	454	1776	9494	840	15814	416	21742	1164	6816	278	5368	788	5270	362	5468	282	416	56	346	344	8616	86	792	306	1168	30	332	0	532	0	258	634	1474	132	68	2234	9514	1188	14630	792	6392	4702	6472	18	220	6	11508	314	0	248	7976	510	28054	308	592	196	208	138	182	266	876	398	390	172	412	40	0	216	236	136	216	36	78	346	374	436	68	184	152	170	366	
670760	AAL2_8201	18166	22	2176	932	2092	134	2014	36	742	12	2300	8	1646	14	382	258	2390	868	422	482	200	524	3718	1042	2862	500	682	68	2454	42	44	0	4364	28	490	460	100	122	524	412	9206	2148	4190	774	1450	484	2638	924	3766	564	5584	680	5810	308	27620	2	6308	2	9888	382	8346	34	11440	232	16596	2	4658	0	18984	70	2242	808	26	36	5386	1494	8174	906	1640	440	5622	1318	572	4	23084	20	12174	248	0	46	14312	464	57158	26	116	32	28	28	190	94	474	114	154	92	26	0	72	52	64	62	26	32	144	104	182	16	36	52	46	122	
399820	AAL2_8202	0	1858	110	1926	44	676	2	928	30	750	74	1070	0	922	6	668	26	38	22	512	0	68	34	212	46	340	70	154	4	892	2	98	24	4224	16	24	0	8	114	90	362	1280	210	2096	42	90	960	7394	72	5396	204	5498	72	7228	16	9708	6	746	44	7632	4	6676	48	8524	2	9418	0	7862	0	19280	102	832	6	18	166	684	164	5048	22	98	254	532	0	132	2	24846	26	7976	46	0	64	8986	60	32326	6	54	4	2	22	102	38	56	12	48	2	0	18	22	6	8	8	8	16	28	56	8	2	18	8	16	
389288	AAL2_8211	124	44	1644	854	632	204	54	62	76	18	1540	12	128	12	248	202	3872	1564	322	438	282	876	5712	1812	4658	822	1042	148	3976	66	36	0	3750	40	834	640	276	180	1390	716	15930	2282	11184	1068	11338	932	2056	570	1266	432	3844	468	1792	484	2496	6	682	6	8096	446	232	50	1076	380	398	8	14	0	14	110	1998	854	80	80	8534	2122	6902	1386	2696	728	9834	2032	92	0	1864	16	18632	510	14312	64	0	772	9750	46	250	72	92	58	342	138	808	204	292	188	108	0	148	72	172	86	76	36	244	178	348	34	72	68	84	204	
464840	AAL2_8212	82	146	670	2432	182	330	14	140	200	38	234	254	12	50	158	296	416	1828	206	376	80	1926	634	3428	382	2636	240	672	124	1452	14	4	110	1196	234	424	104	272	484	760	3110	16614	1378	15836	586	23284	1568	5880	378	3612	1268	6604	500	3486	356	800	62	264	538	15326	70	352	468	1078	66	156	0	8	0	412	1054	2770	182	120	2592	8086	1730	4812	1004	9204	6022	10936	20	16	12	6308	422	28054	464	8986	772	0	582	3138	180	234	108	174	344	1122	566	582	192	552	54	0	242	238	176	240	60	76	410	520	730	112	188	176	180	378	
500208	AAL2_8301	8780	32	1752	902	1584	162	636	40	534	16	1130	10	544	14	260	236	1116	424	392	382	102	340	1130	724	778	582	466	100	692	56	24	0	2246	34	272	334	112	114	742	466	12338	2576	7658	984	1562	582	1594	1038	2388	602	4736	918	3730	294	13062	4	7590	4	21500	714	5198	46	6076	242	5052	4	82	0	6886	60	1774	922	50	48	4730	1386	6126	1066	1772	544	7142	1616	296	2	1362	22	1798	308	57158	60	9750	582	0	144	3900	386	108	156	280	170	1386	290	4286	672	780	2	254	128	152	114	216	120	170	160	340	676	642	70	56	152	
296044	AAL2_8302	8	1130	40	920	10	408	0	94	24	318	10	422	0	82	16	242	20	42	14	222	0	78	22	82	14	180	4	116	6	280	0	42	12	920	8	26	2	6	68	58	154	1388	134	2232	24	222	178	3838	64	4466	312	2608	66	5668	32	6490	2	2318	940	16376	8	2308	54	2884	4	3438	0	888	0	7600	84	500	18	10	112	478	82	2152	40	214	228	592	0	44	0	1306	30	592	26	32326	46	3138	144	0	614	8622	80	3372	84	240	962	1540	1882	8002	212	70	186	472	114	604	176	1656	40	64	488	2068	3528	42	24	76	
498108	AAL2_9001	432	286	508	1324	20	60	24	20	42	10	18	12	12	2	592	1280	74	86	62	210	18	70	96	118	78	92	14	30	62	66	0	2	64	32	44	58	20	24	58	40	434	378	4148	362	136	286	144	124	224	116	958	1132	258	102	276	6	108	4	10638	1442	716	406	1390	386	114	0	2	0	10	4	994	362	834	162	902	632	738	1032	410	526	4164	3080	4	0	18	4	340	196	116	6	250	180	3900	614	0	8776	32292	6528	4068	1830	18580	3436	46248	11082	12764	126	8014	5316	4674	1158	5550	2140	922	1298	3638	3004	14840	1640	472	830	
547628	AAL2_9002	198	442	294	494	18	24	6	22	26	8	22	6	4	6	368	574	26	52	42	96	10	42	36	54	44	36	20	10	38	60	0	2	26	16	10	26	20	20	112	88	276	338	820	512	102	296	144	186	142	222	784	3008	162	208	82	16	10	82	3102	9196	112	728	408	860	24	0	0	0	0	14	396	690	304	250	324	426	294	256	160	528	1210	2968	4	0	6	0	162	208	32	54	72	234	386	8622	8776	0	3438	50644	816	2216	8040	7796	12288	46234	3220	4176	3020	14488	926	10116	1688	14472	578	412	2568	9432	23762	512	464	914	
260376	AAL2_9011	264	202	326	558	10	44	18	14	22	4	16	10	10	2	416	612	46	50	42	116	10	30	42	56	36	34	6	12	36	48	0	2	38	30	28	36	10	18	24	14	154	170	1344	158	54	164	68	78	84	72	226	322	88	68	72	4	4	2	968	386	504	420	756	216	36	0	0	0	2	2	552	214	562	150	566	484	450	380	258	272	2502	1836	2	0	4	2	106	138	28	4	92	108	108	80	32292	3438	0	5414	2074	806	3984	938	13496	4022	6540	94	6310	5360	3860	970	2768	1246	1104	776	1292	620	11422	1458	452	840	
421228	AAL2_9012	188	308	260	382	8	22	12	20	18	8	16	8	8	4	340	410	28	44	46	88	12	40	28	60	28	36	8	12	28	58	0	2	32	20	16	24	16	24	92	72	194	264	484	364	62	226	126	146	96	140	364	1460	102	128	62	0	8	8	1064	3128	124	492	316	486	18	0	0	0	0	4	322	412	290	160	338	352	274	242	130	342	1274	2072	2	0	6	0	106	182	28	2	58	174	156	3372	6528	50644	5414	0	570	1160	4778	4440	7518	23952	2240	8924	2438	17630	710	9846	1230	15454	414	336	1626	3970	15812	872	400	722	
275620	AAL2_9021	244	236	754	1184	120	94	10	26	58	22	46	12	2	4	618	1016	164	202	196	380	8	180	144	244	100	170	26	34	82	60	2	0	68	18	76	140	34	108	156	106	938	770	968	546	302	400	430	276	460	252	598	820	492	162	380	6	10	2	756	684	2694	598	4972	696	208	2	2	2	2	6	4774	1098	1940	264	3450	1810	1728	792	1028	884	14156	3570	8	0	8	8	294	266	190	22	342	344	280	84	4068	816	2074	570	0	2586	7222	2370	5070	1962	1020	12	6506	2120	4172	736	1274	496	7376	4984	4050	854	1822	3476	2854	6402	
227076	AAL2_9022	94	1168	406	1530	62	138	26	18	86	30	40	26	2	4	588	1960	64	166	118	282	20	158	98	254	88	234	44	68	32	98	0	16	74	16	40	70	66	116	240	218	434	1808	412	3098	122	1334	318	976	184	840	472	3896	188	696	106	66	12	6	708	2594	94	2744	746	2064	34	0	0	0	0	18	868	2346	284	1242	1210	1854	796	900	390	1718	2502	11074	2	0	4	16	116	876	94	102	138	1122	170	240	1830	2216	806	1160	2586	0	4546	6868	2756	6756	622	20	1514	1402	418	1610	424	570	1684	3728	4330	1646	2634	1376	430	814	
701292	AAL2_9031	246	278	720	2086	126	110	12	24	56	12	96	16	6	8	428	1680	180	168	172	356	24	226	296	300	260	250	124	74	138	84	6	0	86	26	96	72	70	42	656	364	2158	1174	7400	1156	514	696	1526	558	1098	490	14176	11064	918	456	590	14	50	20	17300	12048	428	350	1642	660	178	2	0	0	2	72	1648	908	584	130	1452	1138	1328	1604	616	1126	7390	4206	4	0	22	14	732	398	474	38	808	566	1386	962	18580	8040	3984	4778	7222	4546	0	23006	43570	32888	5484	144	4850	4084	3870	1572	4742	5202	840	3454	28032	16942	7390	1626	596	956	
433744	AAL2_9032	86	120	198	690	24	86	4	6	18	6	26	6	0	2	156	402	62	80	52	116	8	128	78	144	84	124	30	30	66	58	0	0	18	6	16	28	22	26	124	140	580	940	1988	2216	192	684	356	670	220	676	6050	12140	212	596	132	138	12	28	5574	14202	108	228	520	542	34	4	0	0	0	20	472	656	182	68	302	624	352	472	192	800	1660	2654	0	0	4	10	186	390	114	56	204	582	290	1540	3436	7796	938	4440	2370	6868	23006	0	10464	29516	1124	94	1452	2426	1084	3036	1324	5664	380	2886	28258	7430	6858	1108	200	572	
805824	AAL2_9041	396	302	594	1728	72	66	22	18	54	8	72	12	12	0	598	1608	76	98	84	296	18	84	98	126	88	90	58	24	74	56	12	2	86	28	44	66	22	18	76	62	512	424	4832	506	162	280	636	150	454	186	12288	10040	716	178	876	14	182	34	34768	13850	788	428	1670	482	144	2	2	0	6	8	1202	456	874	154	962	682	890	1250	514	636	4612	3494	4	2	34	2	408	172	154	12	292	192	4286	1882	46248	12288	13496	7518	5070	2756	43570	10464	0	35918	13778	174	8126	5950	5800	1776	8056	4658	950	1316	11236	29728	16366	1274	498	866	
883672	AAL2_9042	266	866	476	1198	46	84	16	22	48	8	34	10	2	8	578	1388	60	92	78	226	12	86	88	114	84	80	36	12	64	70	0	2	32	14	26	40	68	52	174	148	574	726	1756	1048	192	636	282	384	234	522	8946	19788	244	626	156	142	16	154	13794	33074	204	1300	794	1488	38	4	0	0	0	30	712	1186	548	552	652	1108	560	590	360	1102	2322	6042	4	0	6	6	242	412	92	48	188	552	672	8002	11082	46234	4022	23952	1962	6756	32888	29516	35918	0	6140	1002	5294	8666	2292	7372	3720	13288	1704	928	21122	32316	22400	1066	644	1734	
243980	AAL2_9051	128	126	158	310	16	20	2	8	12	0	8	4	4	2	172	338	42	42	24	80	10	32	44	46	38	28	2	2	34	14	0	2	20	10	36	40	6	12	16	14	80	114	1654	118	42	74	24	28	48	38	1102	1328	56	42	30	6	2	10	5734	1948	136	154	256	220	14	2	0	0	0	6	238	174	212	86	346	282	246	196	118	156	1076	908	0	2	2	0	94	40	26	2	108	54	780	212	12764	3220	6540	2240	1020	622	5484	1124	13778	6140	0	84	16100	2392	6100	668	8252	900	720	536	1594	4442	3026	2336	614	768	
41528	AAL2_9052	0	0	0	0	0	0	2	2	2	0	0	0	0	0	2	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	4	10	4	0	0	4	4	4	4	34	46	4	4	0	0	0	0	44	82	2	22	4	12	0	0	0	0	0	0	2	8	2	4	4	4	0	0	0	6	14	34	0	0	0	0	4	0	0	0	0	0	2	70	126	4176	94	8924	12	20	144	94	174	1002	84	0	142	2680	32	610	72	1064	10	8	78	114	542	54	12	36	
361600	AAL2_9061	240	364	606	702	102	70	14	28	76	12	48	8	6	12	544	852	160	224	142	232	22	142	130	210	86	108	18	16	62	56	0	0	70	20	104	144	30	76	50	46	274	436	728	340	146	326	114	188	120	184	726	1348	142	186	82	4	4	8	2928	1552	612	850	1184	1030	32	0	4	2	0	12	1428	846	1002	370	2438	1782	924	366	520	566	5176	3798	8	0	16	4	166	216	72	18	148	242	254	186	8014	3020	6310	2438	6506	1514	4850	1452	8126	5294	16100	142	0	9794	8832	2568	6842	1790	7362	4136	3478	3176	3302	12030	6254	7530	
363452	AAL2_9062	130	500	298	526	34	48	18	16	62	6	28	12	8	4	306	860	62	104	76	138	16	68	64	136	34	88	2	24	32	76	0	2	54	28	44	54	24	48	82	60	190	422	348	370	70	320	160	294	110	270	752	1798	114	270	86	0	10	2	1068	1616	166	1008	480	1090	26	0	4	2	0	12	462	788	364	442	790	1398	454	304	210	500	1936	3820	2	0	10	6	88	236	52	22	72	238	128	472	5316	14488	5360	17630	2120	1402	4084	2426	5950	8666	2392	2680	9794	0	1562	13402	1390	15996	3356	2904	3368	2688	9640	9326	4056	3706	
203568	AAL2_9071	208	186	720	1008	156	148	14	26	126	14	42	0	4	6	470	616	130	194	284	446	18	156	116	166	66	68	8	10	44	32	0	0	54	14	90	230	22	36	50	32	256	298	462	194	162	182	120	80	136	74	616	644	156	64	120	2	6	4	1762	802	1144	188	1654	232	72	4	0	0	2	4	1168	250	768	108	1748	1554	1856	334	1132	592	5050	1968	2	2	6	2	168	136	64	6	172	176	152	114	4674	926	3860	710	4172	418	3870	1084	5800	2292	6100	32	8832	1562	0	1352	6936	478	2522	804	1932	1540	3044	1480	1852	2534	
228104	AAL2_9072	76	310	394	832	66	140	26	44	162	28	28	20	0	16	552	788	48	74	76	178	10	56	72	116	52	82	26	18	28	44	0	4	56	14	22	54	48	30	80	64	264	324	216	346	86	298	118	158	46	132	428	1130	50	118	24	0	4	2	596	1048	132	652	310	484	6	4	0	4	0	12	590	520	790	266	1148	2014	624	390	212	958	2534	3780	2	2	0	8	72	216	62	8	86	240	114	604	1158	10116	970	9846	736	1610	1572	3036	1776	7372	668	610	2568	13402	1352	0	598	11090	1666	646	1588	2306	6032	2304	1980	2084	
163576	AAL2_9081	64	72	138	208	26	28	0	8	24	2	14	4	2	0	106	188	34	56	62	90	6	44	48	56	36	14	6	0	18	10	0	2	20	4	28	50	10	10	18	12	108	126	636	120	44	68	46	32	62	42	1054	982	68	34	38	4	6	6	3542	1306	136	104	294	146	10	2	0	0	0	4	294	122	212	44	466	338	310	112	140	128	1266	686	0	2	2	2	62	36	26	8	76	60	216	176	5550	1688	2768	1230	1274	424	4742	1324	8056	3720	8252	72	6842	1390	6936	598	0	784	978	488	2016	2774	1484	1134	768	1174	
262048	AAL2_9082	40	66	76	154	14	12	0	20	10	6	8	6	0	4	62	120	22	26	24	32	6	30	24	44	24	36	4	2	18	30	0	2	6	8	6	12	8	6	48	38	144	168	332	228	34	112	102	80	50	76	1504	4164	44	72	40	6	8	14	1538	4140	40	228	134	196	4	0	0	0	0	8	162	176	96	58	210	240	122	106	46	152	600	772	2	0	0	2	42	78	32	8	36	76	120	1656	2140	14472	1246	15454	496	570	5202	5664	4658	13288	900	1064	1790	15996	478	11090	784	0	472	346	4432	3686	4772	990	708	1014	
304944	AAL2_9100	258	2078	1188	1978	248	278	62	68	264	50	94	26	14	22	1276	3602	272	370	350	624	32	302	250	378	148	190	52	44	90	88	2	0	172	22	168	318	162	222	84	64	566	638	412	416	310	562	252	182	136	176	376	482	192	166	122	0	8	0	344	218	1036	2300	1752	908	56	4	4	6	0	12	2320	852	2104	1784	5428	7174	2306	606	1234	1630	8824	12706	18	2	24	8	286	346	144	16	244	410	170	40	922	578	1104	414	7376	1684	840	380	950	1704	720	10	7362	3356	2522	1666	978	472	0	9316	744	406	1664	5714	8628	16740	
215156	AAL2_9110	70	770	426	1092	60	178	22	30	88	24	40	12	6	6	482	1692	134	184	124	268	28	268	140	258	92	194	46	70	50	78	0	0	84	8	60	104	52	66	238	188	454	794	368	762	186	624	352	390	274	360	382	1774	342	314	166	6	12	2	368	494	128	1420	882	1096	88	2	4	2	0	24	794	1276	424	808	1568	4266	620	402	282	1080	3728	9198	8	0	16	2	150	374	104	28	178	520	160	64	1298	412	776	336	4984	3728	3454	2886	1316	928	536	8	4136	2904	804	646	488	346	9316	0	3856	396	1516	5430	4526	6700	
427808	AAL2_9120	96	140	326	976	46	124	2	16	16	6	34	6	2	6	192	520	104	112	130	184	20	210	134	214	132	178	62	56	70	68	0	0	32	14	72	104	58	122	278	348	788	1096	2200	1380	246	820	686	690	376	512	7538	12464	300	398	180	18	18	10	5996	9900	140	282	672	548	56	4	0	0	2	22	716	892	236	78	646	1022	564	600	260	940	2964	3718	2	0	10	14	248	436	182	56	348	730	340	488	3638	2568	1292	1626	4050	4330	28032	28258	11236	21122	1594	78	3478	3368	1932	1588	2016	4432	744	3856	0	7482	4532	3430	414	766	
407708	AAL2_9130	58	140	100	466	16	18	0	8	16	0	12	2	0	2	128	490	14	18	20	90	2	16	16	26	10	20	10	0	12	10	2	0	12	6	12	18	14	12	34	34	86	168	456	308	34	116	62	86	98	184	4450	10174	98	272	76	84	6	74	14194	15534	64	220	242	284	10	0	0	0	0	12	212	222	164	88	164	246	130	270	88	236	650	1320	0	0	0	4	56	68	16	8	34	112	676	2068	3004	9432	620	3970	854	1646	16942	7430	29728	32316	4442	114	3176	2688	1540	2306	2774	3686	406	396	7482	0	11246	814	226	528	
424656	AAL2_9140	222	468	318	638	18	36	10	12	18	0	24	4	8	4	404	868	30	48	52	122	8	40	40	52	38	32	14	14	32	44	0	0	42	22	18	34	22	24	54	48	144	282	740	338	60	242	108	136	132	148	358	838	148	142	102	6	6	6	5454	2396	256	1078	626	820	42	0	0	0	0	6	580	660	464	362	506	732	354	368	174	438	1964	3668	2	0	6	2	94	184	36	2	72	188	642	3528	14840	23762	11422	15812	1822	2634	7390	6858	16366	22400	3026	542	3302	9640	3044	6032	1484	4772	1664	1516	4532	11246	0	2568	726	1406	
189264	AAL2_9150	78	436	228	424	38	44	10	10	50	6	18	2	0	4	208	988	78	110	60	136	10	68	70	116	38	64	6	14	22	40	0	0	40	12	44	68	20	48	34	24	190	306	192	254	70	234	78	176	64	170	170	466	66	172	40	0	2	0	336	266	176	1010	466	908	20	0	4	2	0	10	474	706	258	512	802	1852	428	206	196	420	1872	3982	2	0	8	4	66	152	52	18	68	176	70	42	1640	512	1458	872	3476	1376	1626	1108	1274	1066	2336	54	12030	9326	1480	2304	1134	990	5714	5430	3430	814	2568	0	5120	5614	
159032	AAL2_9160	84	874	342	570	80	62	28	16	104	10	36	4	4	8	344	1514	120	154	104	198	16	100	98	156	64	78	18	14	48	48	0	0	52	6	76	98	60	78	26	22	182	240	164	182	114	250	68	96	56	88	150	288	78	82	34	0	4	0	254	136	292	904	562	508	10	0	4	4	0	6	776	450	630	818	1674	2656	670	202	384	450	2798	4784	6	0	14	4	94	170	46	8	84	180	56	24	472	464	452	400	2854	430	596	200	498	644	614	12	6254	4056	1852	1980	768	708	8628	4526	414	226	726	5120	0	9174	
265896	AAL2_9170	220	1676	814	1592	186	232	52	44	254	40	70	18	6	10	936	2886	226	308	236	442	22	224	206	296	134	152	38	28	94	92	0	2	128	16	126	228	130	180	88	68	432	488	374	454	226	522	180	194	102	194	300	514	150	174	98	0	4	0	346	296	640	1372	1326	842	38	2	4	6	0	12	1638	782	1594	1314	3790	5666	1500	522	820	2014	6244	9276	14	0	20	12	214	366	122	16	204	378	152	76	830	914	840	722	6402	814	956	572	866	1734	768	36	7530	3706	2534	2084	1174	1014	16740	6700	766	528	1406	5614	9174	0	
