label,x,y,z
406.0,109.06716417910448,50.12686567164179,124.56716417910448
407.0,107.47540983606558,61.69672131147541,139.35245901639345
408.0,111.25757575757575,64.12878787878788,129.20454545454547
409.0,58.92931937172775,53.075916230366495,116.782722513089
410.0,57.0,68.30645161290323,118.9758064516129
411.0,57.010416666666664,78.13020833333333,119.92708333333333
412.0,44.81122448979592,72.78571428571429,120.7704081632653
413.0,46.18604651162791,84.40697674418605,121.37209302325581
414.0,37.266961651917406,80.92477876106194,114.31120943952803
415.0,47.102409638554214,93.84939759036145,112.07429718875503
416.0,36.24,96.8,116.47333333333333
417.0,123.34146341463415,79.14634146341463,122.73170731707317
418.0,130.54060913705584,81.5253807106599,117.43401015228426
419.0,133.96308724832215,73.31879194630872,118.66107382550335
420.0,131.8049645390071,70.03191489361703,127.08156028368795
421.0,146.12874251497007,89.92514970059881,123.66167664670658
422.0,138.92162162162163,85.27837837837838,123.58108108108108
423.0,143.41463414634146,75.41463414634147,121.02439024390245
424.0,145.3426966292135,73.79213483146067,112.96067415730337
425.0,32.15191740412979,99.01327433628319,107.65634218289085
426.0,33.6280487804878,99.3109756097561,95.75
427.0,40.771777003484324,85.69163763066202,101.40592334494774
428.0,31.513245033112582,80.36754966887418,101.4205298013245
429.0,153.33982683982683,97.10606060606061,106.26623376623377
430.0,150.6118568232662,103.43064876957494,97.10402684563758
431.0,147.82089552238807,84.39179104477611,104.72014925373135
432.0,140.42438563327033,91.86862003780719,113.21833648393195
433.0,52.45670995670996,66.24025974025975,110.55194805194805
434.0,46.677215189873415,58.48101265822785,114.38607594936708
435.0,47.556478405315616,70.83887043189368,101.58970099667773
436.0,39.54615384615385,62.949230769230766,101.52153846153846
437.0,145.30709534368071,66.38470066518848,104.03436807095343
438.0,135.79496402877697,72.32254196642685,101.76139088729016
439.0,126.45673076923077,65.83653846153847,117.45192307692308
440.0,134.67948717948718,57.376068376068375,115.77350427350427
441.0,81.56598984771574,57.941624365482234,133.5964467005076
442.0,84.74137931034483,53.37931034482759,124.44827586206897
443.0,82.55687203791469,66.07345971563981,133.11611374407582
444.0,84.05555555555556,69.6604938271605,123.45473251028807
445.0,82.38593155893535,81.48859315589354,146.2718631178707
446.0,81.3062015503876,71.78682170542636,142.16666666666666
447.0,83.50383141762453,81.27394636015326,134.07088122605364
448.0,81.41079812206573,79.87089201877934,126.5469483568075
449.0,83.58108108108108,67.61969111969113,109.75868725868726
450.0,83.46296296296296,76.08024691358025,114.36008230452676
451.0,83.5561797752809,59.71348314606742,106.91947565543072
452.0,86.44656488549619,53.69083969465649,115.56870229007633
453.0,81.45364238410596,70.63245033112582,99.59933774834437
454.0,86.67045454545455,68.97727272727273,91.57954545454545
455.0,82.12264150943396,74.91509433962264,84.63836477987421
456.0,72.57518796992481,78.77067669172932,77.40225563909775
457.0,97.9421052631579,73.3,92.59473684210526
458.0,109.23291925465838,70.16459627329192,94.04037267080746
459.0,101.00322580645161,78.99032258064516,83.20967741935483
460.0,110.66666666666667,81.57575757575758,78.87878787878788
461.0,101.09740259740259,79.12337662337663,113.03246753246754
462.0,100.51923076923077,70.21153846153847,108.4423076923077
463.0,99.66216216216216,59.310810810810814,108.95945945945945
464.0,101.76612903225806,64.24193548387096,99.70161290322581
465.0,100.0,51.92982456140351,119.84210526315789
466.0,98.14601769911505,56.98672566371681,131.3495575221239
467.0,101.44318181818181,61.63636363636363,117.77272727272727
468.0,97.6743119266055,67.61009174311927,122.05045871559633
469.0,98.68666666666667,76.16222222222223,128.59777777777776
470.0,98.41803278688525,81.42622950819673,122.0327868852459
471.0,97.13865546218487,76.44117647058823,143.04621848739495
472.0,97.3,67.775,137.5
473.0,81.57534246575342,95.6027397260274,137.6095890410959
474.0,85.07232704402516,100.63836477987421,129.76415094339623
475.0,81.5025974025974,107.53896103896103,146.28181818181818
476.0,82.13276836158192,94.27966101694915,148.87853107344634
477.0,101.17724867724868,93.08201058201058,126.78571428571429
478.0,96.65686274509804,90.17647058823529,135.66666666666666
479.0,96.11137440758294,89.24881516587678,146.27251184834122
480.0,96.96551724137932,100.83620689655173,146.31896551724137
481.0,78.06776556776556,144.66117216117217,78.23626373626374
482.0,82.76923076923077,140.26923076923077,67.88461538461539
483.0,74.93093922651934,119.98066298342542,93.09668508287292
484.0,78.00806451612904,134.5483870967742,87.29838709677419
485.0,106.40378006872852,145.94329896907217,78.44501718213058
486.0,100.99446494464945,140.98708487084872,68.54428044280442
487.0,105.91803278688525,135.4262295081967,87.48360655737704
488.0,107.38297872340425,120.91489361702128,92.63829787234043
489.0,61.45473251028807,117.07613168724279,72.11316872427983
490.0,64.81489361702128,125.03617021276595,80.03191489361703
491.0,67.76693227091633,136.02988047808765,77.0019920318725
492.0,70.40714285714286,136.7357142857143,66.33571428571429
493.0,119.12698412698413,125.21428571428571,80.34920634920636
494.0,122.3671875,118.265625,71.5234375
495.0,117.1015037593985,137.21428571428572,76.78571428571429
496.0,113.93448275862069,138.55517241379312,66.98965517241379
497.0,72.43856655290102,125.14163822525597,71.45563139931741
498.0,111.42142857142858,125.44285714285714,71.41428571428571
499.0,78.21969696969697,101.33333333333333,82.40151515151516
500.0,75.17399267399267,102.9981684981685,74.15567765567765
501.0,82.62676056338029,111.48591549295774,84.85915492957747
502.0,80.98028673835125,114.29928315412187,74.98028673835125
503.0,101.0703422053232,112.18060836501901,85.1235741444867
504.0,100.89855072463769,113.94927536231884,74.98550724637681
505.0,106.65126050420169,102.71848739495799,83.1890756302521
506.0,104.55,101.68571428571428,74.50714285714285
507.0,48.153333333333336,106.46444444444444,81.17555555555556
508.0,136.37951807228916,108.355421686747,81.54417670682732
